0.3799,0.0227
0.3809,0.0229
0.3819,0.0231
0.3829,0.0234
0.384,0.0236
0.385,0.0238
0.3861,0.0241
0.387,0.0243
0.388,0.0245
0.389,0.0247
0.39,0.025
0.3909,0.0252
0.3918,0.0254
0.3927,0.0256
0.3938,0.0258
0.3949,0.0261
0.396,0.0263
0.397,0.0266
0.398,0.0268
0.399,0.027
0.4001,0.0272
0.4011,0.0275
0.4021,0.0277
0.4031,0.0279
0.4041,0.0282
0.4051,0.0284
0.4061,0.0286
0.407,0.0288
0.4081,0.0291
0.4091,0.0293
0.4101,0.0296
0.4112,0.0298
0.4122,0.03
0.4132,0.0303
0.4141,0.0305
0.415,0.0307
0.4159,0.0309
0.4168,0.0311
0.4176,0.0313
0.4185,0.0315
0.4194,0.0317
0.4202,0.0319
0.4211,0.0321
0.4219,0.0323
0.4229,0.0325
0.4238,0.0328
0.4247,0.033
0.4257,0.0332
0.4267,0.0334
0.4277,0.0337
0.4288,0.0339
0.4298,0.0342
0.4309,0.0344
0.432,0.0347
0.433,0.0349
0.434,0.0352
0.435,0.0354
0.436,0.0357
0.437,0.0359
0.438,0.0361
0.439,0.0364
0.44,0.0366
0.441,0.0368
0.442,0.0371
0.443,0.0373
0.4441,0.0376
0.4451,0.0378
0.4461,0.038
0.4471,0.0383
0.448,0.0385
0.4491,0.0388
0.45,0.039
0.4508,0.0392
0.4517,0.0394
0.4526,0.0396
0.4534,0.0398
0.4543,0.04
0.4552,0.0402
0.4561,0.0405
0.4569,0.0407
0.4577,0.0409
0.4586,0.0411
0.4595,0.0413
0.4603,0.0415
0.4612,0.0417
0.4621,0.0419
0.4631,0.0422
0.464,0.0424
0.465,0.0427
0.4659,0.0429
0.4669,0.0431
0.4679,0.0434
0.4689,0.0437
0.4698,0.0439
0.4708,0.0441
0.4719,0.0444
0.4728,0.0447
0.4738,0.0449
0.4748,0.0452
0.4758,0.0454
0.4769,0.0457
0.4779,0.046
0.4789,0.0462
0.48,0.0465
0.481,0.0468
0.482,0.047
0.4831,0.0473
0.4841,0.0476
0.4851,0.0478
0.486,0.048
0.487,0.0483
0.488,0.0485
0.4889,0.0488
0.4899,0.049
0.4908,0.0493
0.4916,0.0495
0.4923,0.0497
0.4931,0.0499
0.4937,0.0501
0.4944,0.0502
0.495,0.0504
0.4956,0.0506
0.4962,0.0507
0.4968,0.0509
0.4973,0.051
0.4979,0.0512
0.4984,0.0514
0.499,0.0515
0.4996,0.0517
0.5003,0.0519
0.5009,0.0521
0.5016,0.0523
0.5023,0.0525
0.5031,0.0528
0.5038,0.053
0.5048,0.0533
0.5058,0.0536
0.5067,0.0539
0.5077,0.0542
0.5087,0.0546
0.5096,0.0549
0.5106,0.0552
0.5115,0.0554
0.5123,0.0557
0.5132,0.056
0.5139,0.0562
0.5147,0.0564
0.5154,0.0566
0.5161,0.0569
0.5169,0.0571
0.5176,0.0573
0.5184,0.0575
0.5191,0.0577
0.5198,0.0579
0.5205,0.0582
0.5212,0.0584
0.5219,0.0586
0.5225,0.0587
0.5233,0.059
0.524,0.0592
0.5248,0.0594
0.5256,0.0596
0.5263,0.0598
0.5271,0.06
0.5278,0.0602
0.5286,0.0604
0.5293,0.0606
0.5301,0.0608
0.5309,0.061
0.5318,0.0613
0.5326,0.0615
0.5335,0.0617
0.5343,0.0619
0.5352,0.0621
0.536,0.0624
0.537,0.0626
0.5379,0.0628
0.5388,0.0631
0.5398,0.0633
0.5407,0.0636
0.5417,0.0638
0.5426,0.064
0.5435,0.0642
0.5444,0.0645
0.5453,0.0647
0.5461,0.0649
0.547,0.0651
0.5478,0.0653
0.5487,0.0655
0.5495,0.0657
0.5504,0.0659
0.5512,0.0661
0.5522,0.0663
0.5532,0.0665
0.5542,0.0668
0.5551,0.067
0.5561,0.0672
0.557,0.0674
0.5579,0.0676
0.5589,0.0679
0.5598,0.0681
0.5607,0.0683
0.5614,0.0684
0.5622,0.0686
0.5629,0.0688
0.5636,0.0689
0.5644,0.0691
0.5651,0.0692
0.5658,0.0694
0.5664,0.0695
0.567,0.0696
0.5676,0.0698
0.5681,0.0699
0.5687,0.07
0.5693,0.0701
0.5698,0.0702
0.5704,0.0703
0.571,0.0704
0.5716,0.0705
0.5721,0.0706
0.5727,0.0707
0.5733,0.0708
0.5739,0.0709
0.5745,0.071
0.5752,0.0711
0.5758,0.0712
0.5766,0.0713
0.5773,0.0714
0.5781,0.0716
0.5788,0.0717
0.5796,0.0718
0.5804,0.0719
0.5812,0.072
0.5819,0.0721
0.5827,0.0722
0.5835,0.0723
0.5843,0.0724
0.5851,0.0725
0.5859,0.0726
0.5866,0.0727
0.5873,0.0728
0.5881,0.0729
0.5889,0.073
0.5897,0.0731
0.5904,0.0732
0.5912,0.0733
0.5919,0.0734
0.5926,0.0735
0.5934,0.0735
0.594,0.0736
0.5946,0.0737
0.5952,0.0737
0.5958,0.0738
0.5964,0.0739
0.597,0.0739
0.5976,0.074
0.5983,0.074
0.599,0.0741
0.5998,0.0741
0.6005,0.0742
0.6013,0.0743
0.6021,0.0743
0.603,0.0744
0.6039,0.0744
0.6048,0.0745
0.6057,0.0746
0.6067,0.0746
0.6076,0.0747
0.6086,0.0748
0.6095,0.0748
0.6104,0.0749
0.6114,0.0749
0.6122,0.075
0.613,0.075
0.6137,0.075
0.6145,0.0751
0.6151,0.0751
0.6158,0.0751
0.6164,0.0752
0.6169,0.0752
0.6175,0.0752
0.618,0.0752
0.6187,0.0752
0.6193,0.0753
0.6199,0.0753
0.6206,0.0753
0.6212,0.0753
0.6218,0.0753
0.6224,0.0753
0.623,0.0753
0.6235,0.0753
0.6241,0.0753
0.6247,0.0753
0.6253,0.0753
0.6259,0.0753
0.6265,0.0753
0.6271,0.0753
0.6278,0.0753
0.6285,0.0753
0.6291,0.0752
0.6298,0.0752
0.6305,0.0752
0.6311,0.0752
0.6317,0.0751
0.6324,0.0751
0.633,0.0751
0.6335,0.0751
0.6341,0.075
0.6348,0.075
0.6356,0.0749
0.6364,0.0749
0.6373,0.0748
0.6382,0.0748
0.6391,0.0747
0.64,0.0746
0.6408,0.0745
0.6417,0.0744
0.6426,0.0744
0.6435,0.0743
0.6444,0.0742
0.6452,0.0741
0.6459,0.074
0.6467,0.0739
0.6475,0.0738
0.6483,0.0737
0.649,0.0736
0.6496,0.0735
0.6502,0.0734
0.6508,0.0733
0.6514,0.0732
0.6521,0.0732
0.6527,0.0731
0.6535,0.0729
0.6544,0.0728
0.6553,0.0726
0.6562,0.0725
0.6573,0.0723
0.6582,0.0722
0.6592,0.072
0.6601,0.0718
0.6612,0.0716
0.6621,0.0715
0.6632,0.0713
0.6643,0.0711
0.6654,0.0709
0.6665,0.0707
0.6676,0.0705
0.6686,0.0703
0.6697,0.0701
0.6708,0.0699
0.6719,0.0698
0.6729,0.0696
0.6739,0.0694
0.6749,0.0692
0.6758,0.0691
0.6768,0.0689
0.6779,0.0687
0.6789,0.0685
0.68,0.0683
0.681,0.0681
0.682,0.068
0.6831,0.0678
0.6836,0.0677
0.6842,0.0676
0.6847,0.0675
0.6858,0.0673
0.6868,0.0671
0.6879,0.0669
0.6889,0.0667
0.6899,0.0666
0.6909,0.0664
0.6919,0.0662
0.693,0.066
0.694,0.0658
0.6951,0.0657
0.696,0.0655
0.697,0.0653
0.698,0.0652
0.699,0.065
0.7001,0.0648
0.7011,0.0646
0.7021,0.0644
0.7031,0.0643
0.7041,0.0641
0.7052,0.0639
0.7062,0.0637
0.7072,0.0636
0.7082,0.0634
0.7093,0.0632
0.7103,0.063
0.7113,0.0628
0.7124,0.0626
0.7134,0.0625
0.7144,0.0623
0.7155,0.0621
0.7165,0.0619
0.7174,0.0618
0.7184,0.0616
0.7194,0.0614
0.7204,0.0612
0.7215,0.061
0.7226,0.0608
0.7236,0.0607
0.7246,0.0605
0.7257,0.0603
0.7267,0.0601
0.7278,0.0599
0.7288,0.0597
0.7298,0.0596
0.7307,0.0594
0.7316,0.0592
0.7325,0.0591
0.7333,0.0589
0.7342,0.0588
0.7351,0.0586
0.7359,0.0585
0.7368,0.0583
0.7377,0.0582
0.7386,0.058
0.7395,0.0579
0.7404,0.0577
0.7413,0.0576
0.7422,0.0574
0.7431,0.0573
0.7441,0.0571
0.745,0.0569
0.7459,0.0568
0.7468,0.0567
0.7476,0.0565
0.7485,0.0564
0.7494,0.0562
0.7502,0.0561
0.7512,0.0559
0.7521,0.0558
0.753,0.0556
0.754,0.0555
0.755,0.0553
0.7561,0.0552
0.7572,0.055
0.7582,0.0548
0.7593,0.0546
0.7603,0.0545
0.7614,0.0543
0.7624,0.0542
